daiji	代际|待机
daidun	代顿
dailing	代领|带领
ling	令|伶|凌|另|呤|夌|姈|岭|彾|掕|棂|泠|灵|玲|瓴|皊|祾|绫|羚|翎|聆|苓|菱|蛉
lingren	令人
lingrenbuan	令人不安
lingrenbujie	令人不解
lingrenzuoou	令人作呕
lingrenxinfu	令人信服
lingrenfazhi	令人发指
lingrentanfu	令人叹服
lingrenxinji	令人心悸
lingrengandong	令人感动
lingrendanxin	令人担心
lingrendanyou	令人担忧
lingrenzhenfen	令人振奋
lingrenzhumu	令人注目|令人瞩目
lingrenmanyi	令人满意
lingrenshengwei	令人生畏
lingrenshenwang	令人神往
lingrenxianmu	令人羡慕
lingrenqinpei	令人钦佩
lingrenguwu	令人鼓舞
lingxiong	令兄
lingtang	令堂|灵堂
lingmei	令妹|菱镁
lingzun	令尊
lingdi	令弟|领地
lingqi	令旗|灵器|灵气|龄期
lingai	令爱
lingpai	令牌|灵牌
linghu	令狐|菱湖
linghuxiong	令狐兄
linghuxiongdi	令狐兄弟
linghugongzi	令狐公子
linghuchong	令狐冲
linghuchongshen	令狐冲伸|令狐冲身
linghuchongjian	令狐冲剑|令狐冲见
linghuchongtan	令狐冲叹
linghuchongting	令狐冲听
linghuchongxi	令狐冲喜
linghuchongda	令狐冲大
linghuchongqi	令狐冲奇
linghuchongweiwei	令狐冲微微
linghuchongxin	令狐冲心
linghuchongnu	令狐冲怒
linghuchongzhi	令狐冲知
linghuchongxiao	令狐冲笑
linghuchongzhuan	令狐冲转
linghudaxia	令狐大侠
linghudage	令狐大哥
linghushaoxia	令狐少侠
linghushixiong	令狐师兄
linghude	令狐德
linghuzhangmen	令狐掌门
linghuchu	令狐楚
linghuxian	令狐贤
lingjian	令箭|零件
lingxingjinzhi	令行禁止
linglang	令郎
yiyidangshi	以一当十
yishang	以上|衣裳
yishangzhe	以上者
yibubianyingwanbian	以不变应万变
yirenweiben	以人为本
yijialuanzhen	以假乱真
yipiangaiquan	以偏概全
yijingxiaoyou	以儆效尤
yinei	以内
yinan	以南|沂南|疑难|阴暗
yiluanjishi	以卵击石
yishiweijian	以史为鉴
yihou	以后|蚁后
yitu	以图|意图
yibeibuce	以备不测
yiwai	以外|意外
yitianxiaweijiren	以天下为己任
yitaiwang	以太网
yiyizhiyi	以夷制夷
yixiaorenzhixin	以小人之心
yigongdaizhen	以工代赈
yiruoshengqiang	以弱胜强
yibizhidao	以彼之道
yide	以德|伊德|医德|易得|艺德
yidebaoyuan	以德报怨
yidefuren	以德服人
yiyuanbaode	以怨报德
yiwoweizhu	以我为主
yizhanyangzhan	以战养战
yigongweishou	以攻为守
yiwenhuiyou	以文会友
yiquanmousi	以权谋私
yiroukegang	以柔克刚
yicichonghao	以次充好
yicileitui	以此类推|依此类推
yidugongdu	以毒攻毒
yiminweiben	以民为本
yiqiu	以求
yileiximian	以泪洗面
yiyahuanya	以牙还牙
yilifuren	以理服人
yilixiangdai	以礼相待
yizhiyu	以至于
yiselie	以色列
yiselieguo	以色列国
yiselieguofangjun	以色列国防军
yiselieguofangbu	以色列国防部
yiseliezhengfu	以色列政府
yiseliekongjun	以色列空军
yiguanhouxiao	以观后效
yiechuane	以讹传讹
yichengxiangdai	以诚相待
yimaoquren	以貌取人
yishenzuoze	以身作则
yishenxunzhi	以身殉职
yishenxuguo	以身许国
yishenshifa	以身试法
yituiweijin	以退为进
yiyidailao	以逸待劳
yifangwanyi	以防万一
yifangbuce	以防不测
sa	仨|卅|挲|撒|櫒|泧|洒|潵|萨|鈒|钑|颯|飒
yizhangdui	仪仗队
yiqichang	仪器厂
yirong	仪容|易溶|遗容
yizheng	仪征|议政
yitaiwanfang	仪态万方
yibiao	仪表|姨表
yibiaotangtang	仪表堂堂
yibiaoban	仪表板
yibiaopan	仪表盘
yilongxian	仪陇县
mulao	仫佬
mulaozu	仫佬族
men	们|們|悶|懑|扪|焖|钔|門|门|闷
fan	仮|凡|勫|反|墦|婏|帆|幡|忛|柉|梵|樊|氾|泛|烦|煩|燔|犯|璠|畈|番|矾|範|繁
chao	仯|吵|嘲|巢|抄|晁|朝|漅|潮|炒|焣|焯|訬|超|钞|鼂
yang	仰|佯|养|垟|央|姎|崸|徉|怏|恙|扬|旸|暘|杨|样|様|殃|氧|氱|泱|洋|漾|炀|炴
yangzhang	仰仗
yangguang	仰光|阳光
yangbacha	仰八叉
yangqirong	仰其容
yangwo	仰卧
yangwoqizuo	仰卧起坐
yangtian	仰天
yangtiandaxiao	仰天大笑
yangtianchangtan	仰天长叹
yangtou	仰头|羊头
yangmu	仰慕|养母
yangchengqi	仰承其
yangwang	仰望
yangyong	仰泳
yangshi	仰视|养士|央视|样式|阳世
yangjiao	仰角|洋教|羊角
yanglai	仰赖
yangmian	仰面|洋面|阳面
yangmianchaotian	仰面朝天
yangshao	仰韶
yangshaowenhua	仰韶文化
yangshou	仰首|阳寿
zhongchun	仲春
zhongcai	仲裁|种菜|重彩
zhongcaiyuan	仲裁员
zhongcaiwei	仲裁委
zhongcaiting	仲裁庭
zhongcaizhe	仲裁者
wo	仴|倭|偓|卧|幄|我|挝|握|擭|斡|枂|楃|沃|涡|渥|硪|窝|肟|蜗|踒|龌
jian	件|俭|健|僭|儉|兼|冿|减|几案|剑|剪|劍|吉安|坚|奸|姦|尖|建|惤|戔|拣|捡|搛|柬
jianshu	件数|减数|剑术|建树|简述
jia	价|佳|假|價|加|叚|嘉|夹|婽|嫁|家|岬|幏|戛|戞|斝|架|枷|浃|珈|甲|痂|瘕|稼
jiawei	价位|加味
jiazhi	价值|假肢|加之|甲酯|茄汁
jiazhixingshi	价值形式
jiazhiguan	价值观
jiazhiguilv	价值规律
jiazhilun	价值论
jiazhiliancheng	价值连城
jiazhiliang	价值量
jiazhilian	价值链
jiacha	价差|加查
jialian	价廉
jialianwumei	价廉物美
jiage	价格
jiagezhan	价格战
jiagebi	价格比
jiagefa	价格法
jiakuan	价款|加宽
jiadianzi	价电子
jiama	价码|加码
jiaqian	价钱
renqiushi	任丘市
renzhongshu	任中书
renweizhanglao	任为长老
renrenweiqin	任人唯亲
renrenweixian	任人唯贤
renrenzaige	任人宰割
renrenbaibu	任人摆布
renheren	任何人
renkepu	任克溥
renkeli	任克礼
renmianquan	任免权
renqiziran	任其自然
rennei	任内
renlao	任劳
renlaorenyuan	任劳任怨
renbeiping	任北平
renxian	任县
rentiantang	任天堂
renguan	任官
renxuanfu	任宣抚
renjianxin	任建新
renbishi	任弼时
rendejing	任得敬
renyushi	任御史
renyixing	任意性
renyiqiu	任意球
renjiao	任教
renxinmin	任新民
renqizhi	任期制
renbolin	任柏林
renzhengfei	任正非
renman	任满
renyong	任用
renyou	任由
renshenzhi	任神职
rensu	任素
renzuzhang	任组长
renjirong	任继荣
renhanlin	任翰林
renzhizhe	任职者
renmai	任脉
renmaodong	任茂东
renke	任课|认可
renxianqi	任贤齐
rentongwu	任通武
renzhongerdaoyuan	任重而道远
renzhongdaoyuan	任重道远
renlujun	任陆军
renfeiyan	任飞燕
renshoufu	任首辅
fen	份|偾|分|吩|坟|奋|奮|帉|忿|愤|枌|棻|氛|汾|濆|瀵|焚|粉|粪|纷|翂|芬|蚠|蚡
fener	份儿
fenzi	份子|分子
fenshu	份数|分属|分数|焚书|鼢鼠
fenliang	份量|分量
fene	份额
fang	仿|匚|坊|埅|妨|房|放|方|昉|枋|紡|纺|肪|舫|芳|访|邡|钫|防|鲂
fangfu	仿佛|防腐
fangmao	仿冒|仿毛
fangzhi	仿制|放置|方志|方知|纺织|防止|防治
fangzhipin	仿制品|纺织品
fanggu	仿古
fangsong	仿宋|放松
fangshe	仿射|房舍|放射
fangshebianhuan	仿射变换
fangxiao	仿效|放小
fangzhao	仿照
fangsheng	仿生|放声|放生|方生
fangshengxue	仿生学
fangzhen	仿真|方针|方阵|防震
fangzhenqi	仿真器
fangzhenji	仿真机
fangzao	仿造
qiyezhu	企业主
qiyehua	企业化
qiyejia	企业家
qiyefa	企业法
qiyefaren	企业法人
qiyejie	企业界
qiyeguanlizhe	企业管理者
qiyeji	企业级
qiyejingyingzhe	企业经营者
qishiye	企事业
qihua	企划|气化|气话|汽化|漆画
qitu	企图|歧途
qiwang	企望|期望|棋王
diao	伄|凋|刁|叼|吊|屌|彫|掉|瘹|碉|蓧|藋|调|貂|迪奥|钓|铫|雕|鲷|鵰
dun	伅|吨|噸|囤|墩|惇|撴|敦|楯|潡|炖|燉|盹|盾|砘|礅|趸|踲|蹲|蹾|遁|遯|钝|顿
kangli	伉俪|抗力
yiwannuofu	伊万诺夫
yiwannuowa	伊万诺娃
yiwannuoweiqi	伊万诺维奇
yilishabai	伊丽莎白
yierhan	伊儿汗
yikezhaomeng	伊克昭盟
yizimi	伊兹密
yizimier	伊兹密尔
yifannuo	伊凡诺
yifanlei	伊凡雷
yilihu	伊利湖
yilinuo	伊利诺
yilinuoyi	伊利诺伊
yilinuoyidaxue	伊利诺伊大学
yilinuoyizhou	伊利诺伊州
yita	伊塔
yisaikehu	伊塞克湖
yisaidun	伊塞顿
yining	伊宁
yiningshi	伊宁市
yierkucike	伊尔库茨克
yiergen	伊尔根
yibadan	伊巴丹
yibula	伊布拉
yibiluo	伊庇罗
yidelisi	伊德里斯
yigeer	伊戈尔
yila	伊拉
yilake	伊拉克
yilakeren	伊拉克人
yiwensi	伊文思|伊文斯
yisilan	伊斯兰
yisilanbao	伊斯兰堡
yisilanjiao	伊斯兰教
yisilanjiaoxiehui	伊斯兰教协会
yisitanbuer	伊斯坦布尔
yisipa	伊斯帕
yisipaniaoladao	伊斯帕尼奥拉岛
yisimeier	伊斯梅尔
yisifahan	伊斯法罕
yisite	伊斯特
yisima	伊斯玛
yichunshi	伊春市|宜春市
yilang	伊朗
yilangren	伊朗人
yilangwaijiaobu	伊朗外交部
yilangzhengfu	伊朗政府
yilangyu	伊朗语
yilangdui	伊朗队
yigeersen	伊格尔森
yisang	伊桑
yibiliya	伊比利亚
yibiliyaren	伊比利亚人
yishake	伊沙克
yitaipu	伊泰普
yiluowadijiang	伊洛瓦底江
yite	伊特
yilihasakezizhizhou	伊犁哈萨克自治州
yilidiqu	伊犁地区
yilihe	伊犁河
yilihegu	伊犁河谷
yimamu	伊玛目
yiguasu	伊瓜苏
yidianyuan	伊甸园
yishabeier	伊莎贝尔
yishabeila	伊莎贝拉
yifeiya	伊菲亚
yidiha	伊蒂哈
yitengbo	伊藤博
yitengbowen	伊藤博文
yixisi	伊西斯
yidaerge	伊达尔戈
yicaifu	伊采夫
yiliya	伊里亚
yiasong	伊阿宋
yidungong	伊顿公
wuzengrong	伍增荣
wuzixu	伍子胥
wujiagangqu	伍家岗区
wutingfang	伍廷芳
wudeluo	伍德罗
wusite	伍斯特
wushaozu	伍绍祖
jiliang	伎俩|几两|几辆|剂量|季梁|脊梁|计量
fuqiangui	伏乾归
fushi	伏侍|俯视|副食|复式|复视|复试|富士|富室|拂拭|服侍|服饰|浮尸|浮式|浮石|腐蚀|赋诗
fubing	伏兵|扶病|浮冰
fuji	伏击|富集|扶乩|腹肌|负极|负笈|辅机|附记
fujiquan	伏击圈
fujizhan	伏击战
fuguoren	伏国仁
futian	伏天|福田
fuan	伏安|伏案|富安
fuerjia	伏尔加
fuerjiagelei	伏尔加格勒
fuerjiahe	伏尔加河
fuertawahe	伏尔塔瓦河
fuertai	伏尔泰
fuhan	伏旱|复函|富含
fumingxia	伏明霞
fuxun	伏汛
fufa	伏法|复发|服法|赴法
fuliu	伏流
funiu	伏牛
funiushan	伏牛山
fute	伏特|福特
futejia	伏特加
fuhuanghou	伏皇后
fubi	伏笔|复辟|腹壁|辅币|辅弼
fuzui	伏罪|负罪
fuxishi	伏羲氏
fuhu	伏虎|富户
fuhuzhang	伏虎掌
fulu	伏路|俘虏|符箓|附录
fulongzhi	伏龙芝
famu	伐木
xiu	休|俢|修|咻|嗅|岫|庥|朽|溴|潃|珛|琇|秀|綇|繍|绣|羞|脩|袖|鎀|鏅|锈|馐|髹
xiushu	休书
xiuyi	休伊|秀逸|绣衣
xiuyite	休伊特
xiuhui	休会
xiulun	休伦
xiulunhu	休伦湖
xiujia	休假
xiuke	休克
xiubing	休兵|锈病
xiuyang	休养|修养
xiuyangshengxi	休养生息
xiuxue	休学|修学
xiuning	休宁
xiuningxian	休宁县
xiuxi	休息|修习
xiuxiqu	休息区
xiuxiting	休息厅
xiuxishi	休息室
xiuxiri	休息日
xiuxiang	休想|绣像
xiuqi	休憩|修葺|秀气
xiuzhan	休战
xiuqiyugong	休戚与共
xiuqixiangguan	休戚相关
xiuzheng	休整|修整|修正
xiusi	休斯
xiusidun	休斯敦|休斯顿
xiuzhi	休止|修治|绣制
xiuzhifu	休止符
xiumian	休眠
xiumianqi	休眠期
xiumianhuoshan	休眠火山
xiumianzhuangtai	休眠状态
xiuxian	休闲|修仙
xiuxianfu	休闲服
xiuxianyou	休闲游
xiuxianyouxi	休闲游戏
xiuxianzhuang	休闲装
zhongpanqinli	众叛亲离
zhongkou	众口
zhongkouyici	众口一词|众口一辞
zhongduo	众多
zhongguabudi	众寡不敌
zhongguaxuanshu	众寡悬殊
zhongzhichengcheng	众志成城
zhongnu	众怒
zhongsuozhouzhi	众所周知
zhongxingpengyue	众星捧月
zhongwang	众望
zhongwangsuogui	众望所归
zhongsheng	众生|终生|钟声
zhongmukuikui	众目睽睽
zhongshizhidi	众矢之的
zhongshuobuyi	众说不一
zhongshuofenyun	众说纷纭
youyu	优于|优裕|优遇|幼鱼|忧郁|有余|游鱼|犹豫|由于|鱿鱼
youling	优伶|幼龄|幽灵
youxian	优先|优闲|右舷|悠闲|攸县|有线|有限
youxianquan	优先权
youxianji	优先级
youxiangu	优先股
youlie	优劣|游猎
youshi	优势|幼时|有事|有失|有时|油石|油饰|游士|由是|诱使
youhua	优化|油滑|油画
youhou	优厚|右后
youzaiyouzai	优哉游哉|悠哉游哉
youmeng	优孟
youyi	优异|友谊|右翼|有意|有益|游医|游弋|游移|游艺|犹疑
youdai	优待|有待
youhui	优惠|幽会|有悔|油灰
youhuika	优惠卡
youhuidaiyu	优惠待遇
youfu	优抚
yourouguaduan	优柔寡断
youwo	优渥
youyou	优游|幽幽|悠悠|悠游
youdian	优点|有点|邮电
yousheng	优生|优胜|有声|有生
youshengyouyu	优生优育
youshengxue	优生学
youxiu	优秀
youxiujiang	优秀奖
youxiusheng	优秀生
youxiuzhe	优秀者
youzhong	优种|有种|由衷
youdeng	优等|油灯
youdengsheng	优等生
yousufu	优素福
youquedian	优缺点
youmei	优美|幽美
youshenglietai	优胜劣汰
youshengliebai	优胜劣败
youshengjiang	优胜奖
youshengzhe	优胜者
youliang	优良|油亮
youzhi	优质|幼稚|有志|油纸|油脂|油质|釉质
youyue	优越
youyuexing	优越性
youyuegan	优越感
youxuan	优选
youxuanfa	优选法
youya	优雅|幼芽|幽雅|油压
huo	伙|佸|俰|吙|嚯|夥|惑|或|捇|攉|活|濩|火|砉|祸|获|藿|蠖|豁|货|邩|鈥|鑊|锪
huoban	伙伴
huobanguo	伙伴国
huotong	伙同
huofu	伙夫|祸福
huofang	伙房
huoji	伙计|活计|活鸡|火急|火鸡|祸及|货机
huoshi	伙食|或是|火势|火石|祸事|获释
huoshifei	伙食费
hui	会|卉|咴|哕|喙|回|囬|彗|彙|徽|恚|恢|悔|惠|慧|拻|挥|晖|晦|櫘|毁|汇|洃|洄
huishang	会上|会商|徽商|毁伤
huizhong	会众
huier	会儿
huidang	会党|回荡
huikan	会刊
huiqian	会前|会签|回迁
huiwu	会务|会晤|悔悟|挥舞
huiyan	会厌|会演|慧眼|汇演|灰岩|讳言
huiyou	会友|回游|洄游
huihe	会合|回合|回纥|汇合|灰褐|灰鹤
huitong	会同|会通|汇通
huihou	会后
huiyuan	会员|汇源
huiyuanzhi	会员制
huiyuanka	会员卡
huiyuanguo	会员国
huiyuanfei	会员费
huichang	会场|会昌|回肠
huizhi	会址|回执|灰质|绘制
huitang	会堂
huining	会宁
huishen	会审|回身
huike	会客
huiketing	会客厅
huikeshi	会客室
huizhan	会展|会战
huizhanye	会展业
huishi	会师|会试|回事|回师|惠施|挥师|汇市|灰市|辉石
huihui	会徽
huixin	会心|回信|慧心|灰心
huiyi	会意|会议|回忆
huisuo	会所
huiqi	会旗|会期|晦气|毁弃|秽气
huibiao	会标
huipai	会派|徽派
huili	会理|回力|回历|回礼
huimeng	会盟
huishe	会社
huijishan	会稽山
huikao	会考
huiju	会聚|徽剧|汇聚
huijian	会见|回见
kuaiji	会计
kuaijixue	会计学
kuaijishi	会计师
kuaijifa	会计法
kuaijixi	会计系
huiyiting	会议厅
huiyiyuan	会议员
huiyishi	会议室
huiyizhuo	会议桌
huiyifei	会议费
huizhen	会诊
huitan	会谈|回弹
huifei	会费
huidaomen	会道门
huizhang	会长|徽章
huiyin	会阴|回音
huiji	会集|回击|惠及|汇集
huimian	会面|烩面
huimianshi	会面时
huican	会餐
huiguan	会馆
huishou	会首|回手|回收|回首|挥手
sanbing	伞兵|散兵
sanbingtuan	伞兵团
sanxinghuaxu	伞形花序
sanzhuang	伞状|散装
sangai	伞盖
sanyi	伞衣|散佚
weiye	伟业|维耶|胃液|苇叶
weiren	伟人|委任
weige	伟哥
weida	伟大|维达|韦达
weian	伟岸
weijingyan	伟晶岩
chuanshi	传世
chuanshizhizuo	传世之作
chuanzhong	传中|传种
chuanzhongqiu	传中球
chuanweijiahua	传为佳话
chuanweimeitan	传为美谈
chuanxi	传习|喘息|川西
chuanxisuo	传习所
chuanren	传人
chuandai	传代|穿戴
chuanling	传令
chuanru	传入
chuanrushenjing	传入神经
chuanchu	传出
chuanchushenjing	传出神经
chuandao	传到|传导|传道|川岛
chuandong	传动|川东
chuandongbi	传动比
chuandongzhou	传动轴
chuandan	传单
chuanhu	传呼|船户
chuanhuan	传唤
chuanchang	传唱|船厂
chuanhui	传回
chuansheng	传声
chuanshengqi	传声器
chuanshengtong	传声筒
chuanqi	传奇|喘气|川崎
chuanqixing	传奇性
chuanmei	传媒
chuanmeiye	传媒业
chuanzongjiedai	传宗接代
chuanjia	传家|穿甲|船家
chuanjiazhibao	传家之宝
chuanjiabao	传家宝
chuandaoxing	传导性
chuanbu	传布
chuankai	传开
chuanqing	传情
chuangan	传感
chuanganqi	传感器
chuanyang	传扬
chuancheng	传承
chuanchao	传抄
chuanshou	传授|船首
chuanjie	传接
chuanjieqiu	传接球
chuanbo	传播|船舶
chuanboxue	传播学
chuanbozhe	传播者
chuanjiao	传教
chuanjiaoshi	传教士
chuanlai	传来
chuanran	传染
chuanranxing	传染性
chuanranyuan	传染源
chuanranbing	传染病
chuanre	传热
chuanrexue	传热学
chuanqiu	传球
chuanzhen	传真
chuanzhenji	传真机
chuanshen	传神|船身
chuanpiao	传票|船票
chuanfen	传粉
chuanjing	传经
chuangei	传给
chuantongxing	传统型
chuantongshi	传统式
chuantongxi	传统戏
chuanyi	传艺|传译|穿衣
chuanyan	传言
chuanxun	传讯
chuanhua	传话|川化
chuanshuo	传说
chuansong	传诵|传送|传颂
chuanzhi	传质|船只
chuanshu	传输
chuanshufangshi	传输方式
chuanshulv	传输率
chuanshuxian	传输线
chuanshuwang	传输网
chuanshusudu	传输速度
chuanshusulv	传输速率
chuanda	传达
chuandayuan	传达员
chuandashi	传达室
chuansongdai	传送带
chuandi	传递|川底|船底
chuandihanshu	传递函数
chuanbian	传遍
chuandaoshouye	传道授业
chuanxiao	传销
chuanwen	传闻
chuanyue	传阅|穿越
chuanyin	传音
che	伡|偖|勶|坼|彻|扯|掣|撤|澈|砗|硩|車|车
shangbing	伤兵|伤病
shangkouchu	伤口处
shangchu	伤处
shangtianhaili	伤天害理
shanghan	伤寒
shanghanlun	伤寒论
shangxindi	伤心地
shanghuai	伤怀
shangqing	伤情
shanggan	伤感
shangsun	伤损
shangcan	伤残
shangcanren	伤残人
shangba	伤疤
shangbingyuan	伤病员
shanghen	伤痕
shanghenleilei	伤痕累累
shangtong	伤痛
shangjindonggu	伤筋动骨
shangzhe	伤者
shangnaojin	伤脑筋
shangfengbaisu	伤风败俗
lunyun	伦云
lunjiade	伦加德
lunbolang	伦勃朗
lundahu	伦大虎
lunzuoqi	伦左旗
lunba	伦巴
lunbadi	伦巴第
lunchang	伦常
lundun	伦敦
lunduncheng	伦敦城
lundundaxue	伦敦大学
lundunshi	伦敦市
lundunjingjixueyuan	伦敦经济学院
lundunjingjizhengzhixueyuan	伦敦经济政治学院
lunbi	伦比
lunrunming	伦润明
lunteluo	伦特罗
lunli	伦理|论理
lunlixue	伦理学|论理学
lunliguan	伦理观
lunqin	伦琴
lunqinshexian	伦琴射线
lunkefu	伦科夫
xin	伩|信|噺|囟|心|忻|新|昕|欣|歆|芯|薪|衅|訢|辛|鐔|鑫|锌|馨
weizuo	伪作|围坐
weijun	伪军
weilie	伪劣|位列|围猎
weijunzi	伪君子
weishan	伪善|巍山|蔚山
weituo	伪托|委托
weizhengfu	伪政府
weizhengquan	伪政权
weiman	伪满|帷幔
weimanzhouguo	伪满洲国
weikexue	伪科学
weizhuang	伪装
weizu	伪足|维族
weizao	伪造|未遭
weichao	伪钞
bole	伯乐
bozhong	伯仲|播种
bozhongzhijian	伯仲之间
bobo	伯伯|勃勃|饽饽
bokeli	伯克利
bokelifenxiao	伯克利分校
bokeer	伯克尔
bolike	伯利克|伯里克
bolizi	伯利兹
bolian	伯利安
boliheng	伯利恒
boli	伯力|伯里|剥离|波利|波里|玻璃
bonuli	伯努利
boshu	伯叔|帛书|波束
bojisi	伯吉斯
boerni	伯尔尼
boxihe	伯希和
boensi	伯恩斯
boensitan	伯恩斯坦
bominghan	伯明翰
bochaola	伯朝拉
boge	伯格|鹁鸽
bogeman	伯格曼
bomu	伯母|薄暮
bojue	伯爵
bofu	伯父|拨付|波幅
boya	伯牙|博雅
bozu	伯祖|跛足
bonawu	伯纳乌|博纳乌
boluobennisa	伯罗奔尼撒
boyan	伯颜
boyantie	伯颜帖
gu	估|傦|古|呱|咕|啒|嘏|固|姑|孤|崮|扢|故|棝|榖|榾|毂|沽|泒|牯|皷|瞽|祻|笟
gujia	估价|股价|顾家|骨架
guzhi	估值|固执|故址|故智|故知|股指|骨质
gumo	估摸|骨膜|鼓膜
guce	估测
gusuan	估算
guji	估计|古籍|古迹|孤寂|故技|痼疾|顾及|顾忌
gujizhi	估计值
gujishu	估计数
guliang	估量|谷梁
ni	伲|你|倪|儗|匿|坭|妮|妳|嫟|孴|尼|怩|拟|旎|昵|暱|棿|檷|泥|溺|猊|睨|聣|腝
ban	伴|办|半|坂|坢|扮|扳|拌|搬|攽|斑|板|湴|版|班|瓣|瘢|癍|绊|舨|般|钣|闆|阪
banlv	伴侣
baner	伴儿|板儿
bantong	伴同|半桶|半通
banchang	伴唱|办厂|半场
banzou	伴奏|搬走
banniang	伴娘
banxing	伴星|颁行
banyou	伴有|伴游
bansheng	伴生|半声|半生
banwu	伴舞
bandu	伴读
banlang	伴郎
bansui	伴随|半岁
banyin	伴音|半音
lingding	伶仃
lingdingyang	伶仃洋|零丁洋
lingli	伶俐|凌厉|鲮鲤
lingyalichi	伶牙俐齿
shenshen	伸伸|婶婶|审慎|深深
shenyuan	伸冤|深渊|深远|申冤
shenchu	伸出|深处|渗出|身处
shenchutou	伸出头
shenxiang	伸向|深巷|神像
shenzhan	伸展|深湛
shenyan	伸延|审验|肾炎
shenkai	伸开
shenzhang	伸张
shenzhangzhengyi	伸张正义
shenlanyao	伸懒腰
shenshou	伸手|深受|身受|身手
shenshoubujianwuzhi	伸手不见五指
shenzhi	伸直|深挚|深知|甚至|神志|神智|神祗|神职
shensuo	伸缩
shensuoshi	伸缩式
shensuoxing	伸缩性
shenyao	伸腰
shentui	伸腿
shenshetou	伸舌头
shenjin	伸进
shenchang	伸长|深长|身长
shenchanglv	伸长率
ci	伺|佽|刺|呲|垐|嬨|庛|慈|栨|次|此|泚|瓷|甆|疵|磁|礠|祠|茨|蛓|词|赐|辞|雌
cihou	伺候|此后
cifu	伺服|慈父|磁浮|赐福|辞赋
siji	伺机|司机|四季|四极|四级|死寂|死机|死记
sihu	似乎|四户|四胡
shidi	似地|史地|失地|实地|市地|师弟|湿地|石堤|驶抵
sidongfeidong	似懂非懂
sishierfei	似是而非
sicengxiangshi	似曾相识
shide	似的|使得|始得|实德
sixiaofeixiao	似笑非笑
ga	伽|呷|嘎|噶|尕|尬|旮|钆
jialilve	伽利略
gashi	伽师
gamadao	伽玛刀|伽马刀
qielan	伽蓝
gama	伽马
dian	佃|典|厧|垫|堤岸|墊|壂|奠|嵮|巅|店|惦|掂|攧|敟|殿|淀|滇|点|玷|电|甸|瘨|癫
diannong	佃农
dianke	佃客
dianhu	佃户|电弧
dianquan	佃权
danding	但丁
danfan	但凡|单反
danjunting	但君亭
danxiaolong	但小龙
danchongzhen	但崇祯
danyuan	但愿|单元
danshi	但是|胆识
danqiuwuguo	但求无过
qu	佉|刞|劬|区|去|取|娶|屈|嶇|敺|曲|朐|渠|璩|癯|瞿|祛|粬|紶|菃|蕖|蛆|蛐|蟝
weiyu	位与|位于|尾羽|微雨|未愈|维语|谓语
weishi	位势|卫士|卫视|喂食|委实|威势|尉氏|尾市|未始|韦氏
weichu	位处
weizi	位子|围子|苇子
weizun	位尊
weiju	位居|危局|危惧|畏惧
weijirenchen	位极人臣
weiduan	位段|尾段|尾端
weidian	位点
weiyi	位移|偎依|偎倚|唯一|委以|威仪|尾翼|惟一|逶迤
weineng	位能|未能
weicuo	位错
weigaoquanzhong	位高权重
di	低|嘀|地|埞|堤|娣|嫡|帝|底|弟|慸|抵|掋|敌|柢|梑|棣|樀|氐|涤|滴|牴|狄|珶
disanxiasi	低三下四
dixia	低下|地下|地峡|底下
dibujiu	低不就
diyu	低于|低语|地域|地榆|地狱|抵御
diyun	低云|底蕴
dichan	低产|地产
dichantian	低产田
direnyideng	低人一等
dijia	低价|地价|底价
dijiawei	低价位
digu	低估|低谷|嘀咕|第谷
diwei	低位|低微|地位|地委|帝位|敌伪
didide	低低的
disu	低俗|低速
dibao	低保|地保|地堡
difen	低分
digonghao	低功耗
dilie	低劣
diya	低压|地亚|地压|抵押
diyacao	低压槽
dizaosheng	低噪声
dihui	低回|诋毁
dichui	低垂
disheng	低声|笛声|递升
dishengxiaqi	低声下气
ditou	低头|地头
dishe	低射
diceng	低层|地层|底层
diping	低平
dinianji	低年级
didu	低度|低毒|帝都
dilian	低廉
dixi	低息|嫡系|底细|弟媳
dichengben	低成本
dishouru	低收入
dishouruzhe	低收入者
dixiao	低效|抵消|抵销
didang	低档|抵挡|涤荡
diyang	低氧
dishuiping	低水平
dichen	低沉
diwa	低洼
diwadi	低洼地
diwen	低温|地温
dichao	低潮
didian	低点|地点
dire	低热|地热
diai	低矮
ditangang	低碳钢
dikong	低空|底孔
diduan	低端|地段
dideng	低等|第等
didengdongwu	低等动物
didengzhiwu	低等植物
diji	低级|地基|地极|地籍|地级|帝纪|敌机|第几
dijiquwei	低级趣味
diweidu	低纬度
dihuan	低缓
dineng	低能
dinenger	低能儿
diyao	低腰
diluo	低落|滴落
dixueya	低血压
dixuetang	低血糖
didiao	低调
dijian	低贱|敌舰|递减
dimi	低迷
diyin	低音
diyintiqin	低音提琴
dipin	低频
dilinghua	低龄化
zhuqu	住区
zhuyou	住友|猪油
zhuyouyinhang	住友银行
zhukou	住口
zhuzui	住嘴
zhudi	住地|竹笛|筑堤|驻地
zhuchu	住处|逐出
zhuzhai	住宅
zhuzhaiqu	住宅区
zhuzhailou	住宅楼
zhujia	住家|朱家
zhusufei	住宿费
zhuju	住居|逐句
zhuhu	住户|逐户
zhufang	住房|驻防
zhusuo	住所
zhusuodi	住所地
zhushou	住手|助手|祝寿|驻守
zhuxiao	住校|注销
